timestamp,open,high,low,close,,Open - low,% tage,status > 1,Status <2,High - open,% tage,status,Open - Close,% tage,,High - low,% tage,status
2017-09-04T00:00:00.000000Z,4505,4527.49,3972.51,4100.11,,532.49,11.8199778,TRUE,FALSE,22.49,0.499223085,FALSE,404.89,8.987569367,,554.98,13.97051235,TRUE
2017-09-05T00:00:00.000000Z,4106.97,4484.99,3603,4366.47,,503.97,12.27109037,TRUE,FALSE,378.02,9.204352601,TRUE,-259.5,-6.318526797,,881.99,24.47932279,TRUE
2017-09-06T00:00:00.000000Z,4366.49,4662.87,4335.26,4619.77,,31.23,0.715219776,FALSE,TRUE,296.38,6.787602857,TRUE,-253.28,-5.800540022,,327.61,7.556870868,TRUE
2017-09-07T00:00:00.000000Z,4619.77,4788.59,4438.19,4691.61,,181.58,3.930498704,TRUE,FALSE,168.82,3.654294478,TRUE,-71.84,-1.555055771,,350.4,7.895110394,TRUE
2017-09-08T00:00:00.000000Z,4691.66,4735.39,4028.93,4282.8,,662.73,14.12570391,TRUE,FALSE,43.73,0.932079477,FALSE,408.86,8.714612738,,706.46,17.53468042,TRUE
2017-09-09T00:00:00.000000Z,4282.8,4426.62,4150.06,4258.81,,132.74,3.099374241,TRUE,FALSE,143.82,3.358083497,TRUE,23.99,0.560147567,,276.56,6.664000039,TRUE
2017-09-10T00:00:00.000000Z,4258.81,4283,3801,4130.37,,457.81,10.74971647,TRUE,FALSE,24.19,0.567999042,FALSE,128.44,3.015865934,,482,12.68087345,TRUE
2017-09-11T00:00:00.000000Z,4153.62,4334.43,4098.91,4208.47,,54.71,1.317164305,TRUE,TRUE,180.81,4.353070334,TRUE,-54.85,-1.320534859,,235.52,5.745917817,TRUE
2017-09-12T00:00:00.000000Z,4208.6,4394.59,4040.8,4163.72,,167.8,3.987074086,TRUE,FALSE,185.99,4.419284323,TRUE,44.88,1.066387872,,353.79,8.755444466,TRUE
2017-09-13T00:00:00.000000Z,4159.72,4165.38,3760,3944.69,,399.72,9.609300626,TRUE,FALSE,5.66,0.136066851,FALSE,215.03,5.169338321,,405.38,10.78138298,TRUE
2017-09-14T00:00:00.000000Z,3944,3993,3165.13,3189.02,,778.87,19.74822515,TRUE,FALSE,49,1.242393509,TRUE,754.98,19.14249493,,827.87,26.15595568,TRUE
2017-09-15T00:00:00.000000Z,3188.01,3856,2817,3700,,371.01,11.63766738,TRUE,FALSE,667.99,20.95319651,TRUE,-511.99,-16.05986179,,1039,36.88320909,TRUE
2017-09-16T00:00:00.000000Z,3674.01,3950,3470.66,3714.95,,203.35,5.534824347,TRUE,FALSE,275.99,7.511955602,TRUE,-40.94,-1.114313788,,479.34,13.81120594,TRUE
2017-09-17T00:00:00.000000Z,3685.23,3748.21,3499.02,3699.99,,186.21,5.052873226,TRUE,FALSE,62.98,1.708984243,TRUE,-14.76,-0.400517742,,249.19,7.121708364,TRUE
2017-09-18T00:00:00.000000Z,3690,4123.2,3690,4035.01,,0,0,FALSE,TRUE,433.2,11.7398374,TRUE,-345.01,-9.349864499,,433.2,11.7398374,TRUE
2017-09-19T00:00:00.000000Z,4060,4089.97,3830.91,3910.04,,229.09,5.642610837,TRUE,FALSE,29.97,0.73817734,FALSE,149.96,3.693596059,,259.06,6.762361945,TRUE
2017-09-20T00:00:00.000000Z,3910.04,4046.08,3820,3900,,90.04,2.302789741,TRUE,FALSE,136.04,3.479248294,TRUE,10.04,0.256774867,,226.08,5.918324607,TRUE
2017-09-21T00:00:00.000000Z,3889.99,3910,3567,3609.99,,322.99,8.303106178,TRUE,FALSE,20.01,0.514397209,FALSE,280,7.197961948,,343,9.615923745,TRUE
2017-09-22T00:00:00.000000Z,3592.84,3750,3505.55,3595.87,,87.29,2.429554336,TRUE,FALSE,157.16,4.374255464,TRUE,-3.03,-0.084334398,,244.45,6.973228167,TRUE
2017-09-23T00:00:00.000000Z,3595.88,3817.19,3542.91,3780,,52.97,1.473074741,TRUE,TRUE,221.31,6.154543533,TRUE,-184.12,-5.120304348,,274.28,7.741658693,TRUE
2017-09-24T00:00:00.000000Z,3779.54,3789.99,3622.76,3660.02,,156.78,4.148123846,TRUE,FALSE,10.45,0.276488673,FALSE,119.52,3.162289591,,167.23,4.616093807,TRUE
2017-09-25T00:00:00.000000Z,3660.02,3979.87,3653.69,3920.75,,6.33,0.172949875,FALSE,TRUE,319.85,8.739023284,TRUE,-260.73,-7.123731564,,326.18,8.927413108,TRUE
2017-09-26T00:00:00.000000Z,3928,3976.99,3850.05,3882.35,,77.95,1.984470468,TRUE,TRUE,48.99,1.247199593,TRUE,45.65,1.162169043,,126.94,3.297100038,TRUE
2017-09-27T00:00:00.000000Z,3882.36,4249.94,3872.81,4193,,9.55,0.245984401,FALSE,TRUE,367.58,9.467952483,TRUE,-310.64,-8.001318785,,377.13,9.737890576,TRUE
2017-09-28T00:00:00.000000Z,4192.11,4300,4101,4174.5,,91.11,2.173368542,TRUE,FALSE,107.89,2.573644298,TRUE,17.61,0.420074855,,199,4.852475006,TRUE
2017-09-29T00:00:00.000000Z,4178.98,4263.86,3952.01,4174.69,,226.97,5.43122963,TRUE,FALSE,84.88,2.031117641,TRUE,4.29,0.102656629,,311.85,7.890921329,TRUE
2017-09-30T00:00:00.000000Z,4175,4380,4138.1,4378.51,,36.9,0.883832335,FALSE,TRUE,205,4.910179641,TRUE,-203.51,-4.874491018,,241.9,5.845677968,TRUE
2017-10-01T00:00:00.000000Z,4378.49,4406.52,4240.04,4378.48,,138.45,3.162049017,TRUE,FALSE,28.03,0.640175038,FALSE,0.01,0.000228389,,166.48,3.926378053,TRUE
2017-10-02T00:00:00.000000Z,4400,4561.63,4360,4380,,40,0.909090909,FALSE,TRUE,161.63,3.673409091,TRUE,20,0.454545455,,201.63,4.624541284,TRUE
2017-10-03T00:00:00.000000Z,4380,4467.33,4180.8,4310,,199.2,4.547945205,TRUE,FALSE,87.33,1.993835616,TRUE,70,1.598173516,,286.53,6.85347302,TRUE
2017-10-04T00:00:00.000000Z,4314.9,4373,4142,4208.59,,172.9,4.007045354,TRUE,FALSE,58.1,1.346497022,TRUE,106.31,2.463788269,,231,5.577015934,TRUE
2017-10-05T00:00:00.000000Z,4208.59,4355,4110,4292.43,,98.59,2.342589798,TRUE,FALSE,146.41,3.47883733,TRUE,-83.84,-1.992116124,,245,5.96107056,TRUE
2017-10-06T00:00:00.000000Z,4318.99,4417,4292,4369,,26.99,0.624914621,FALSE,TRUE,98.01,2.269280549,TRUE,-50.01,-1.157909604,,125,2.912395154,TRUE
2017-10-07T00:00:00.000000Z,4369,4479.5,4312.56,4423,,56.44,1.291828794,TRUE,TRUE,110.5,2.529182879,TRUE,-54,-1.235980774,,166.94,3.871018606,TRUE
2017-10-08T00:00:00.000000Z,4425,4658,4425,4640,,0,0,FALSE,TRUE,233,5.265536723,TRUE,-215,-4.858757062,,233,5.265536723,TRUE
2017-10-09T00:00:00.000000Z,4640,4889.98,4550,4786.95,,90,1.939655172,TRUE,TRUE,249.98,5.3875,TRUE,-146.95,-3.167025862,,339.98,7.472087912,TRUE
2017-10-10T00:00:00.000000Z,4786.95,4960,4680.59,4783.06,,106.36,2.221874053,TRUE,FALSE,173.05,3.615036714,TRUE,3.89,0.081262599,,279.41,5.969546574,TRUE
2017-10-11T00:00:00.000000Z,4783.06,4881.61,4710,4821.43,,73.06,1.527474044,TRUE,TRUE,98.55,2.060396483,TRUE,-38.37,-0.802206119,,171.61,3.643524416,TRUE
2017-10-12T00:00:00.000000Z,4821.43,5439.99,4810.16,5430,,11.27,0.233748079,FALSE,TRUE,618.56,12.82938879,TRUE,-608.57,-12.62218885,,629.83,13.09374324,TRUE
2017-10-13T00:00:00.000000Z,5439.99,5846.17,5379.84,5649.98,,60.15,1.105700562,TRUE,TRUE,406.18,7.466557843,TRUE,-209.99,-3.86011739,,466.33,8.668101654,TRUE
2017-10-14T00:00:00.000000Z,5650,5900,5580.01,5869.99,,69.99,1.238761062,TRUE,TRUE,250,4.424778761,TRUE,-219.99,-3.893628319,,319.99,5.734577537,TRUE
2017-10-15T00:00:00.000000Z,5855.03,5922.3,5400.01,5709.99,,455.02,7.77143755,TRUE,FALSE,67.27,1.148926649,TRUE,145.04,2.477186283,,522.29,9.672019126,TRUE
2017-10-16T00:00:00.000000Z,5710,5788.91,5585.19,5760.02,,124.81,2.185814361,TRUE,FALSE,78.91,1.381961471,TRUE,-50.02,-0.876007005,,203.72,3.647503487,TRUE
2017-10-17T00:00:00.000000Z,5760,5774.98,5508.63,5595,,251.37,4.3640625,TRUE,FALSE,14.98,0.260069444,FALSE,165,2.864583333,,266.35,4.835140498,TRUE
2017-10-18T00:00:00.000000Z,5595,5596,5037.95,5512.06,,557.05,9.956210903,TRUE,FALSE,1,0.017873101,FALSE,82.94,1.482394996,,558.05,11.07692613,TRUE
2017-10-19T00:00:00.000000Z,5513,5710,5490.26,5683.9,,22.74,0.412479594,FALSE,TRUE,197,3.57337203,TRUE,-170.9,-3.099945583,,219.74,4.002360544,TRUE
2017-10-20T00:00:00.000000Z,5683.31,6110,5600,6010.01,,83.31,1.465871121,TRUE,TRUE,426.69,7.507772759,TRUE,-326.7,-5.748410697,,510,9.107142857,TRUE
2017-10-21T00:00:00.000000Z,6013.72,6171,5850.03,6024.97,,163.69,2.721942492,TRUE,FALSE,157.28,2.615352893,TRUE,-11.25,-0.187072228,,320.97,5.48663853,TRUE
2017-10-22T00:00:00.000000Z,6003.27,6060,5720.03,5950.02,,283.24,4.718095305,TRUE,FALSE,56.73,0.944984983,FALSE,53.25,0.887016576,,339.97,5.943500296,TRUE
2017-10-23T00:00:00.000000Z,5975,6080,5621.03,5915.93,,353.97,5.9241841,TRUE,FALSE,105,1.757322176,TRUE,59.07,0.988619247,,458.97,8.165229504,TRUE
2017-10-24T00:00:00.000000Z,5909.47,5925,5450,5477.03,,459.47,7.775147348,TRUE,FALSE,15.53,0.262798525,FALSE,432.44,7.317745923,,475,8.71559633,TRUE
2017-10-25T00:00:00.000000Z,5506.92,5704.96,5286.98,5689.99,,219.94,3.993884059,TRUE,FALSE,198.04,3.596202596,TRUE,-183.07,-3.324362802,,417.98,7.905836602,TRUE
2017-10-26T00:00:00.000000Z,5670.1,5939.99,5650,5861.77,,20.1,0.354491102,FALSE,TRUE,269.89,4.759880778,TRUE,-191.67,-3.380363662,,289.99,5.132566372,TRUE
2017-10-27T00:00:00.000000Z,5861.77,5980,5649.24,5768.83,,212.53,3.625696675,TRUE,FALSE,118.23,2.016967571,TRUE,92.94,1.585527921,,330.76,5.85494686,TRUE
2017-10-28T00:00:00.000000Z,5768.79,5850.02,5630.03,5719.64,,138.76,2.405357103,TRUE,FALSE,81.23,1.408094245,TRUE,49.15,0.851998426,,219.99,3.907439214,TRUE
2017-10-29T00:00:00.000000Z,5709.98,6189.88,5648.01,6169.98,,61.97,1.085292768,TRUE,TRUE,479.9,8.404582853,TRUE,-460,-8.056070249,,541.87,9.593998594,TRUE
2017-10-30T00:00:00.000000Z,6133.01,6248.68,6030,6120.5,,103.01,1.679599414,TRUE,TRUE,115.67,1.886023339,TRUE,12.51,0.203978145,,218.68,3.626533997,TRUE
2017-10-31T00:00:00.000000Z,6120.52,6498.01,6100,6463,,20.52,0.335265631,FALSE,TRUE,377.49,6.167613209,TRUE,-342.48,-5.595602988,,398.01,6.524754098,TRUE
2017-11-01T00:00:00.000000Z,6463,6774.67,6338.02,6753.98,,124.98,1.933776884,TRUE,TRUE,311.67,4.822373511,TRUE,-290.98,-4.50224354,,436.65,6.889375546,TRUE
2017-11-02T00:00:00.000000Z,6753.98,7300,6685.1,7019.98,,68.88,1.019843115,TRUE,TRUE,546.02,8.084418373,TRUE,-266,-3.938418532,,614.9,9.198067344,TRUE
2017-11-03T00:00:00.000000Z,7010.31,7346.34,6923,7115.04,,87.31,1.245451342,TRUE,TRUE,336.03,4.793368624,TRUE,-104.73,-1.493942493,,423.34,6.114979055,TRUE
2017-11-04T00:00:00.000000Z,7115.02,7480.99,6901,7357.09,,214.02,3.008002788,TRUE,FALSE,365.97,5.143625738,TRUE,-242.07,-3.402239207,,579.99,8.40443414,TRUE
2017-11-05T00:00:00.000000Z,7357.27,7590.25,7279.02,7345.01,,78.25,1.063573853,TRUE,TRUE,232.98,3.166663722,TRUE,12.26,0.166637897,,311.23,4.275712939,TRUE
2017-11-06T00:00:00.000000Z,7345.1,7401,6906,6960.12,,439.1,5.978135083,TRUE,FALSE,55.9,0.761051585,FALSE,384.98,5.241317341,,495,7.167680278,TRUE
2017-11-07T00:00:00.000000Z,6981.72,7198.49,6901,7064.04,,80.72,1.156162092,TRUE,TRUE,216.77,3.104822307,TRUE,-82.32,-1.179079081,,297.49,4.310824518,TRUE
2017-11-08T00:00:00.000000Z,7070,7770.02,6651,7303,,419,5.926449788,TRUE,FALSE,700.02,9.901272984,TRUE,-233,-3.295615276,,1119.02,16.82483837,TRUE
2017-11-09T00:00:00.000000Z,7303.01,7392,7015,7079.99,,288.01,3.943716358,TRUE,FALSE,88.99,1.218538657,TRUE,223.02,3.05380932,,377,5.374198147,TRUE
2017-11-10T00:00:00.000000Z,7079,7279.91,6255.01,6506.98,,823.99,11.63992089,TRUE,FALSE,200.91,2.838112728,TRUE,572.02,8.080519847,,1024.9,16.38526557,TRUE
2017-11-11T00:00:00.000000Z,6503,6797.98,6100,6245.05,,403,6.197139782,TRUE,FALSE,294.98,4.53606028,TRUE,257.95,3.966630786,,697.98,11.44229508,TRUE
2017-11-12T00:00:00.000000Z,6245.05,6630,5325.01,5811.03,,920.04,14.73230799,TRUE,FALSE,384.95,6.164081953,TRUE,434.02,6.949824261,,1304.99,24.50680844,TRUE
2017-11-13T00:00:00.000000Z,5839.94,6697.47,5699.99,6465.99,,139.95,2.39642873,TRUE,FALSE,857.53,14.68388374,TRUE,-626.05,-10.72014439,,997.48,17.49967982,TRUE
2017-11-14T00:00:00.000000Z,6465.99,6684.98,6311.07,6574.99,,154.92,2.39592081,TRUE,FALSE,218.99,3.386797691,TRUE,-109,-1.685743405,,373.91,5.924668875,TRUE
2017-11-15T00:00:00.000000Z,6575.99,7298,6575.99,7240.06,,0,0,FALSE,TRUE,722.01,10.9794875,TRUE,-664.07,-10.09840343,,722.01,10.9794875,TRUE
2017-11-16T00:00:00.000000Z,7240.14,7940,7076,7864.5,,164.14,2.267083233,TRUE,FALSE,699.86,9.666387667,TRUE,-624.36,-8.623590152,,864,12.2102883,TRUE
2017-11-17T00:00:00.000000Z,7876.98,7989,7451,7699.19,,425.98,5.407910138,TRUE,FALSE,112.02,1.422118629,TRUE,177.79,2.257083298,,538,7.220507314,TRUE
2017-11-18T00:00:00.000000Z,7680.01,7819.99,7422,7761.94,,258.01,3.359500834,TRUE,FALSE,139.98,1.822653877,TRUE,-81.93,-1.066795486,,397.99,5.362301267,TRUE
2017-11-19T00:00:00.000000Z,7761.94,8123.15,7650.33,8038,,111.61,1.437913717,TRUE,TRUE,361.21,4.65360464,TRUE,-276.06,-3.556585081,,472.82,6.18038699,TRUE
2017-11-20T00:00:00.000000Z,8057.11,8319.99,7954,8212,,103.11,1.279739261,TRUE,TRUE,262.88,3.262708341,TRUE,-154.89,-1.922401457,,365.99,4.601332663,TRUE
2017-11-21T00:00:00.000000Z,8212.49,8400,7801,8119.51,,411.49,5.010538826,TRUE,FALSE,187.51,2.283229569,TRUE,92.98,1.132177939,,599,7.678502756,TRUE
2017-11-22T00:00:00.000000Z,8091.09,8322.68,8091.09,8205.92,,0,0,FALSE,TRUE,231.59,2.862284315,TRUE,-114.83,-1.419215458,,231.59,2.862284315,TRUE
2017-11-23T00:00:00.000000Z,8233.03,8260,8000,8019.99,,233.03,2.830428166,TRUE,FALSE,26.97,0.327582919,FALSE,213.04,2.587625698,,260,3.25,TRUE
2017-11-24T00:00:00.000000Z,8019.97,8369,7850,8138,,169.97,2.119334611,TRUE,FALSE,349.03,4.352011292,TRUE,-118.03,-1.471701266,,519,6.611464968,TRUE
2017-11-25T00:00:00.000000Z,8138.99,8734.78,8090,8700.01,,48.99,0.601917437,FALSE,TRUE,595.79,7.320195749,TRUE,-561.02,-6.892992865,,644.78,7.970086527,TRUE
2017-11-26T00:00:00.000000Z,8700.04,9350,8604.72,9128.02,,95.32,1.095627147,TRUE,TRUE,649.96,7.470770249,TRUE,-427.98,-4.919287727,,745.28,8.661292872,TRUE
2017-11-27T00:00:00.000000Z,9128,9654.28,9112.04,9650,,15.96,0.174846626,FALSE,TRUE,526.28,5.765556529,TRUE,-522,-5.718667835,,542.24,5.950807942,TRUE
2017-11-28T00:00:00.000000Z,9650,9939,9570.5,9896.8,,79.5,0.823834197,FALSE,TRUE,289,2.994818653,TRUE,-246.8,-2.557512953,,368.5,3.850373544,TRUE
2017-11-29T00:00:00.000000Z,9896.79,11300.03,8520,9687.88,,1376.79,13.91148039,TRUE,FALSE,1403.24,14.17873876,TRUE,208.91,2.110886459,,2780.03,32.62946009,TRUE
2017-11-30T00:00:00.000000Z,9687.88,10900,8850.8,9838.96,,837.08,8.640486876,TRUE,FALSE,1212.12,12.51171567,TRUE,-151.08,-1.559474312,,2049.2,23.15270936,TRUE
2017-12-01T00:00:00.000000Z,9837,10898,9380,10782.99,,457,4.645725323,TRUE,FALSE,1061,10.78580868,TRUE,-945.99,-9.616651418,,1518,16.18336887,TRUE
2017-12-02T00:00:00.000000Z,10775.04,11190,10620,10890.01,,155.04,1.438880969,TRUE,TRUE,414.96,3.851122594,TRUE,-114.97,-1.067003,,570,5.367231638,TRUE
2017-12-03T00:00:00.000000Z,10902.69,11825,10500,11165.41,,402.69,3.693492157,TRUE,FALSE,922.31,8.459471928,TRUE,-262.72,-2.409680547,,1325,12.61904762,TRUE
2017-12-04T00:00:00.000000Z,11165.41,11600,10802,11579,,363.41,3.254784195,TRUE,FALSE,434.59,3.892288774,TRUE,-413.59,-3.704207906,,798,7.387520829,TRUE
2017-12-05T00:00:00.000000Z,11571.03,11853,11447.68,11699.99,,123.35,1.066024373,TRUE,TRUE,281.97,2.436861714,TRUE,-128.96,-1.114507524,,405.32,3.540630067,TRUE
2017-12-06T00:00:00.000000Z,11699.99,13615.23,11665.58,13550.05,,34.41,0.294102815,FALSE,TRUE,1915.24,16.36958664,TRUE,-1850.06,-15.81249215,,1949.65,16.7128424,TRUE
2017-12-07T00:00:00.000000Z,13541.01,16649.96,13050,16599,,491.01,3.626095838,TRUE,FALSE,3108.95,22.95951336,TRUE,-3057.99,-22.58317511,,3599.96,27.58590038,TRUE
2017-12-08T00:00:00.000000Z,16599,17204.99,14015,15880,,2584,15.56720284,TRUE,FALSE,605.99,3.650762094,TRUE,719,4.33158624,,3189.99,22.7612558,TRUE
2017-12-09T00:00:00.000000Z,15880.01,16269.3,12535,14656.07,,3345.01,21.06428145,TRUE,FALSE,389.29,2.451446819,TRUE,1223.94,7.707425877,,3734.3,29.79098524,TRUE
2017-12-10T00:00:00.000000Z,14664.01,15720.12,12368,14899.98,,2296.01,15.65744977,TRUE,FALSE,1056.11,7.202054554,TRUE,-235.97,-1.609177844,,3352.12,27.10316947,TRUE
2017-12-11T00:00:00.000000Z,14946.26,17470,14901.08,16587.97,,45.18,0.302282979,FALSE,TRUE,2523.74,16.88542819,TRUE,-1641.71,-10.98408565,,2568.92,17.23982423,TRUE
2017-12-12T00:00:00.000000Z,16587.97,16976.45,15875,16349.99,,712.97,4.298114839,TRUE,FALSE,388.48,2.341938164,TRUE,237.98,1.43465415,,1101.45,6.938267717,TRUE
2017-12-13T00:00:00.000000Z,16349.99,16546,14666.56,16033.29,,1683.43,10.29621425,TRUE,FALSE,196.01,1.198838654,TRUE,316.7,1.937004243,,1879.44,12.81445683,TRUE
2017-12-14T00:00:00.000000Z,16030.34,16445,15450,16334.98,,580.34,3.620260082,TRUE,FALSE,414.66,2.586719932,TRUE,-304.64,-1.900396373,,995,6.44012945,TRUE
2017-12-15T00:00:00.000000Z,16334.98,17991,16298.45,17539.83,,36.53,0.223630516,FALSE,TRUE,1656.02,10.1378759,TRUE,-1204.85,-7.375889043,,1692.55,10.38472984,TRUE
2017-12-16T00:00:00.000000Z,17516.81,19539,17190.01,19102.66,,326.8,1.865636494,TRUE,TRUE,2022.19,11.54428232,TRUE,-1585.85,-9.053303655,,2348.99,13.66485534,TRUE
2017-12-17T00:00:00.000000Z,19120.19,19798.68,18510,18860.02,,610.19,3.19133858,TRUE,FALSE,678.49,3.548552603,TRUE,260.17,1.360708236,,1288.68,6.962074554,TRUE
2017-12-18T00:00:00.000000Z,18860.04,19300,17029.98,18856.25,,1830.06,9.703372845,TRUE,FALSE,439.96,2.332762815,TRUE,3.79,0.020095397,,2270.02,13.32955177,TRUE
2017-12-19T00:00:00.000000Z,18856.25,18950,16300,17295.2,,2556.25,13.55651309,TRUE,FALSE,93.75,0.497182632,FALSE,1561.05,8.278687438,,2650,16.25766871,TRUE
2017-12-20T00:00:00.000000Z,17295.2,17720.35,14777.66,16488.98,,2517.54,14.55629308,TRUE,FALSE,425.15,2.458196494,TRUE,806.22,4.661524585,,2942.69,19.91309856,TRUE
2017-12-21T00:00:00.000000Z,16480.52,17309.5,14022,15492.64,,2458.52,14.91773318,TRUE,FALSE,828.98,5.030059731,TRUE,987.88,5.994228337,,3287.5,23.44530024,TRUE
2017-12-22T00:00:00.000000Z,15514.03,15699.34,10961,13326.61,,4553.03,29.34782258,TRUE,FALSE,185.31,1.194467202,TRUE,2187.42,14.09962466,,4738.34,43.22908494,TRUE
2017-12-23T00:00:00.000000Z,13326.61,14950,12978.18,13300,,348.43,2.614543384,TRUE,FALSE,1623.39,12.18156756,TRUE,26.61,0.199675686,,1971.82,15.1933476,TRUE
2017-12-24T00:00:00.000000Z,13300,13819.99,11640,13500,,1660,12.48120301,TRUE,FALSE,519.99,3.909699248,TRUE,-200,-1.503759398,,2179.99,18.72843643,TRUE
2017-12-25T00:00:00.000000Z,13500,14300,12708,13699.34,,792,5.866666667,TRUE,FALSE,800,5.925925926,TRUE,-199.34,-1.476592593,,1592,12.52754171,TRUE
2017-12-26T00:00:00.000000Z,13699.34,16050,13533,15689.01,,166.34,1.214219079,TRUE,TRUE,2350.66,17.15892882,TRUE,-1989.67,-14.52383837,,2517,18.59898027,TRUE
2017-12-27T00:00:00.000000Z,15709.98,16498.05,14200.15,15459.99,,1509.83,9.610642407,TRUE,FALSE,788.07,5.016365393,TRUE,249.99,1.591281466,,2297.9,16.18222343,TRUE
2017-12-28T00:00:00.000000Z,15459.97,15539.99,13150,14182.11,,2309.97,14.9416202,TRUE,FALSE,80.02,0.517594795,FALSE,1277.86,8.265604655,,2389.99,18.1748289,TRUE
2017-12-29T00:00:00.000000Z,14199.14,14981,13850,14378.9,,349.14,2.458881313,TRUE,FALSE,781.86,5.506389824,TRUE,-179.76,-1.265992166,,1131,8.166064982,TRUE
2017-12-30T00:00:00.000000Z,14378.99,14398.85,11750,12440.01,,2628.99,18.28355121,TRUE,FALSE,19.86,0.138118185,FALSE,1938.98,13.48481361,,2648.85,22.54340426,TRUE
2017-12-31T00:00:00.000000Z,12345.1,14050.11,12149.98,13716.36,,195.12,1.580546128,TRUE,TRUE,1705.01,13.81122875,TRUE,-1371.26,-11.10772695,,1900.13,15.63895578,TRUE
2018-01-01T00:00:00.000000Z,13715.65,13818.55,12750,13380,,965.65,7.040497534,TRUE,FALSE,102.9,0.750237867,FALSE,335.65,2.447204471,,1068.55,8.380784314,TRUE
2018-01-02T00:00:00.000000Z,13382.16,15473.49,12890.02,14675.11,,492.14,3.677582692,TRUE,FALSE,2091.33,15.62774619,TRUE,-1292.95,-9.661743695,,2583.47,20.0424049,TRUE
2018-01-03T00:00:00.000000Z,14690,15307.56,14150,14919.51,,540,3.675970048,TRUE,FALSE,617.56,4.203948264,TRUE,-229.51,-1.562355344,,1157.56,8.180636042,TRUE
2018-01-04T00:00:00.000000Z,14919.51,15280,13918.04,15059.54,,1001.47,6.712485866,TRUE,FALSE,360.49,2.416232168,TRUE,-140.03,-0.938569698,,1361.96,9.785573256,TRUE
